time,disp_xs,e_x1,e_x2,e_x3,mises1,mises2,mises3,sig_x1,sig_x2,sig_x3
0.735,0.015396143415222,0.010055504407389,0.0063905443373023,0.0052652528200207,1.8207144283964,1.3581974996778,1.4442758049587,2.6276640504285,1.3179251075442,1.5841392177429
0.74,0.0033509464129517,0.0080724725742089,0.0047188376434742,0.0049503882011833,1.46253421092,1.0060185583928,1.3534842869285,2.1083352255645,0.96858109771237,1.5832098327892
0.745,-0.0082757428581869,0.0060575799833289,0.0029758063585824,0.0042774527268724,1.0987998055345,0.63796455626479,1.381083821558,1.5805560283071,0.60560232906248,1.3720773953613
0.75,-0.020252609830494,0.0040243876277736,0.001169556669355,0.0043435481394451,0.73162375463144,0.25716717410133,1.310821393119,1.0480297427808,0.22878194466338,1.3381255561775
0.755,-0.032265143896114,0.0019706833142743,-0.0006710553847572,0.0041780232296714,0.36065413823306,0.13209635880998,1.182692854182,0.51019935270664,-0.15491942025225,1.336456608169
0.76,-0.04387849437756,-0.00010596050311383,-0.0024754215844747,0.0037326717713322,0.015164816346602,0.51452215147266,1.0892175824143,-0.033715368025955,-0.5278837876801,1.2565400373379
0.765,-0.055998664760506,-0.0021995548060883,-0.0041885963723015,0.0035873775580724,0.39231836753516,0.87944003856281,1.038643538971,-0.5821169273221,-0.87986415227083,1.1850659231545
0.77,-0.068154113810747,-0.004306352230636,-0.005775928173954,0.0033533355455844,0.77283771342631,1.217466678202,1.0111491162416,-1.133892460434,-1.2061706214585,1.1046362851565
0.775,-0.07957758273337,-0.0064254235076225,-0.0072391746220385,0.0031385114629074,1.155588976421,1.5278776569577,0.92093433875947,-1.6888431158037,-1.5087842061864,1.0782521332509
0.78,-0.090753789935742,-0.0085510721678489,-0.008616710897169,0.002979923144362,1.5393695622406,1.8187752936212,0.79611302275211,-2.2455994416561,-1.7956656820084,1.0449156714694
0.785,-0.10204842178825,-0.010674068314788,-0.0099362290542123,0.0026348168550945,1.9227029767821,2.0976289431012,0.75653390153667,-2.8016859639102,-2.0701375553843,0.93265599988348
0.79,-0.11302719679685,-0.012790551059242,-0.011246458123168,0.0024452493223872,2.3049934637515,2.3739731716841,0.73418564835706,-3.3559875126528,-2.3434987982056,0.88555957008858
0.795,-0.12315986617546,-0.01490155494253,-0.012581848988953,0.0022822315025839,2.6862123565026,2.6541519889974,0.63529075994477,-3.9088557871761,-2.6243106523515,0.85963672491543
0.8,-0.13277703627398,-0.016997683165402,-0.01387199344097,0.0019261850207598,3.0646775575548,2.9270489707935,0.53381453947674,-4.4578829890956,-2.8922941497172,0.7654606068302
0.805,-0.14303265135607,-0.019052028651964,-0.01507952631823,0.0019194049302133,3.4357818938139,3.184346716397,0.5195065202276,-4.9959080846046,-3.1403232579347,0.75961220581756
0.81,-0.15377139033032,-0.021023883015171,-0.016256064306417,0.0020945068692586,3.7920791566606,3.4319308795302,0.5729359377729,-5.5122571595251,-3.3866378067738,0.80248391063266
0.815,-0.16344800315541,-0.022856325132477,-0.017352133106869,0.0019312836161808,4.1231061492803,3.6628805376818,0.58183180257147,-5.9921216403312,-3.6156575747452,0.75143874010235
0.82,-0.17221288663087,-0.02448638228713,-0.018304749562182,0.0018629286316193,4.4175976186348,3.8673512786269,0.53022489101722,-6.4190031696546,-3.8091063005614,0.7421286438401
0.825,-0.18085547975706,-0.025872714759701,-0.019203836180736,0.0018924936081484,4.6680571863818,4.0575534200976,0.5176127884127,-6.7820635026418,-3.995837845423,0.77213282564699
0.83,-0.18887983115224,-0.027004653074257,-0.02008180796871,0.0016856990033466,4.8732754920713,4.2401623505733,0.54824106675201,-7.0773498724803,-4.182854222278,0.72308064438708
0.835,-0.19604216321692,-0.027894920228821,-0.020853435313292,0.0016250451080141,5.0367533912277,4.4047576903877,0.54281710298948,-7.3066154049845,-4.3410769627216,0.70254043061011
0.84,-0.20245375041317,-0.028562582328599,-0.021533240220199,0.0016752475336133,5.1628712676724,4.5514206360335,0.51686944083495,-7.4746592681949,-4.4780075818676,0.72294878411837
0.845,-0.20810771546416,-0.029056933002702,-0.022171094935609,0.0015566777165196,5.2612356743135,4.6851232089146,0.51452133514011,-7.5947791812939,-4.6123322764654,0.70371156309164
0.85,-0.21309088237548,-0.029466003005213,-0.022729847194087,0.0014991862244626,5.3463089699079,4.8021312765359,0.52268097288164,-7.691233210486,-4.7301767992051,0.69109274433081
