time,load,mises,pe_eff,pe_xx,strain_xx,stress_xx
21.940000000001,1.7600000000025e-05,115.91725359919,0.00013014644518264,3.1103433001522e-06,1.7600000000025e-05,115.91725359898
21.950000000001,1.8000000000025e-05,119.11725359919,0.00013014644518264,3.1103433001522e-06,1.8000000000025e-05,119.11725359898
21.960000000001,1.8400000000025e-05,122.31725359919,0.00013014644518264,3.1103433001522e-06,1.8400000000025e-05,122.31725359899
21.970000000001,1.8800000000025e-05,125.51725359919,0.00013014644518264,3.1103433001522e-06,1.8800000000025e-05,125.51725359899
21.980000000001,1.9200000000025e-05,128.71725359919,0.00013014644518264,3.1103433001522e-06,1.9200000000025e-05,128.71725359899
21.990000000001,1.9600000000026e-05,131.91725359919,0.00013014644518264,3.1103433001522e-06,1.9600000000026e-05,131.91725359899
22.000000000001,2.0000000000026e-05,135.11725359919,0.00013014644518264,3.1103433001522e-06,2.0000000000026e-05,135.11725359899
22.010000000001,2.0400000000026e-05,138.31725359919,0.00013014644518264,3.1103433001522e-06,2.0400000000026e-05,138.31725359899
22.020000000001,2.0800000000026e-05,141.51725359919,0.00013014644518264,3.1103433001522e-06,2.0800000000026e-05,141.51725359899
22.030000000001,2.1200000000026e-05,144.71725359919,0.00013014644518264,3.1103433001522e-06,2.1200000000026e-05,144.71725359899
22.040000000001,2.1600000000026e-05,147.91725359919,0.00013014644518264,3.1103433001522e-06,2.1600000000026e-05,147.91725359899
22.050000000001,2.2000000000026e-05,149.01935769656,0.0001304086821704,3.3725802879191e-06,2.2000000000026e-05,149.01935769685
22.060000000001,2.2400000000026e-05,149.2426135105,0.00013078077519365,3.7446733111633e-06,2.2400000000026e-05,149.2426135109
22.070000000001,2.2800000000026e-05,149.46586932446,0.0001311528682169,4.1167663344192e-06,2.2800000000026e-05,149.46586932485
22.080000000001,2.3200000000026e-05,149.68912513841,0.00013152496124016,4.4888593576751e-06,2.3200000000026e-05,149.68912513881
22.090000000001,2.3600000000026e-05,149.91238095236,0.00013189705426342,4.8609523809309e-06,2.3600000000026e-05,149.91238095276
22.100000000001,2.4000000000026e-05,150.13563676632,0.00013226914728667,5.2330454041868e-06,2.4000000000026e-05,150.13563676672
22.110000000001,2.4400000000026e-05,150.35889258027,0.00013264124030993,5.6051384274427e-06,2.4400000000026e-05,150.35889258067
22.120000000001,2.4800000000026e-05,150.58214839423,0.00013301333333318,5.9772314506986e-06,2.4800000000026e-05,150.58214839462
22.130000000001,2.5200000000026e-05,150.80540420818,0.00013338542635644,6.3493244739544e-06,2.5200000000026e-05,150.80540420858
22.140000000001,2.5600000000026e-05,151.02866002213,0.0001337575193797,6.7214174972103e-06,2.5600000000026e-05,151.02866002253
22.150000000001,2.6000000000027e-05,151.25191583609,0.00013412961240295,7.0935105204662e-06,2.6000000000027e-05,151.25191583648
22.160000000001,2.6400000000027e-05,151.47517165004,0.00013450170542621,7.465603543722e-06,2.6400000000027e-05,151.47517165044
22.170000000001,2.6800000000027e-05,151.69842746399,0.00013487379844946,7.8376965669779e-06,2.6800000000027e-05,151.69842746439
22.180000000001,2.7200000000027e-05,151.92168327795,0.00013524589147272,8.2097895902338e-06,2.7200000000027e-05,151.92168327834
22.190000000001,2.7600000000027e-05,152.1449390919,0.00013561798449598,8.5818826134897e-06,2.7600000000027e-05,152.1449390923
22.200000000001,2.8000000000027e-05,152.36819490585,0.00013599007751923,8.9539756367455e-06,2.8000000000027e-05,152.36819490625
22.210000000001,2.8400000000027e-05,152.59145071981,0.00013636217054249,9.3260686600014e-06,2.8400000000027e-05,152.5914507202
22.220000000001,2.8800000000027e-05,152.81470653376,0.00013673426356574,9.6981616832573e-06,2.8800000000027e-05,152.81470653416
22.230000000001,2.9200000000027e-05,153.03796234771,0.000137106356589,1.0070254706513e-05,2.9200000000027e-05,153.03796234811
22.240000000001,2.9600000000027e-05,153.26121816167,0.00013747844961225,1.0442347729769e-05,2.9600000000027e-05,153.26121816206
22.250000000001,3.0000000000027e-05,153.48447397562,0.00013785054263551,1.0814440753025e-05,3.0000000000027e-05,153.48447397602
22.260000000001,3.0400000000027e-05,153.70772978957,0.00013822263565877,1.1186533776281e-05,3.0400000000027e-05,153.70772978997
22.270000000001,3.0800000000027e-05,153.93098560353,0.00013859472868202,1.1558626799537e-05,3.0800000000027e-05,153.93098560393
22.280000000001,3.1200000000027e-05,154.15424141748,0.00013896682170528,1.1930719822793e-05,3.1200000000027e-05,154.15424141788
22.290000000001,3.1600000000027e-05,154.37749723144,0.00013933891472853,1.2302812846048e-05,3.1600000000027e-05,154.37749723183
22.300000000001,3.2000000000027e-05,154.60075304539,0.00013971100775179,1.2674905869304e-05,3.2000000000027e-05,154.60075304579
22.310000000001,3.2400000000028e-05,154.82400885934,0.00014008310077505,1.304699889256e-05,3.2400000000028e-05,154.82400885974
22.320000000001,3.2800000000028e-05,155.0472646733,0.0001404551937983,1.3419091915816e-05,3.2800000000028e-05,155.04726467369
22.330000000001,3.3200000000028e-05,155.27052048725,0.00014082728682156,1.3791184939072e-05,3.3200000000028e-05,155.27052048765
22.340000000001,3.3600000000028e-05,155.4937763012,0.00014119937984481,1.4163277962328e-05,3.3600000000028e-05,155.4937763016
22.350000000001,3.4000000000028e-05,155.71703211516,0.00014157147286807,1.4535370985584e-05,3.4000000000028e-05,155.71703211555
22.360000000001,3.4400000000028e-05,155.94028792911,0.00014194356589133,1.4907464008839e-05,3.4400000000028e-05,155.94028792951
22.370000000001,3.4800000000028e-05,156.16354374306,0.00014231565891458,1.5279557032095e-05,3.4800000000028e-05,156.16354374346
22.380000000001,3.5200000000028e-05,156.38679955702,0.00014268775193784,1.5651650055351e-05,3.5200000000028e-05,156.38679955741
22.390000000001,3.5600000000028e-05,156.61005537097,0.00014305984496109,1.6023743078607e-05,3.5600000000028e-05,156.61005537137
22.400000000001,3.6000000000028e-05,156.83331118492,0.00014343193798435,1.6395836101863e-05,3.6000000000028e-05,156.83331118532
22.410000000001,3.6400000000028e-05,157.05656699888,0.0001438040310076,1.6767929125119e-05,3.6400000000028e-05,157.05656699927
22.420000000001,3.6800000000028e-05,157.27982281283,0.00014417612403086,1.7140022148375e-05,3.6800000000028e-05,157.27982281323
22.430000000001,3.7200000000028e-05,157.50307862678,0.00014454821705412,1.7512115171631e-05,3.7200000000028e-05,157.50307862718
22.440000000001,3.7600000000028e-05,157.72633444074,0.00014492031007737,1.7884208194886e-05,3.7600000000028e-05,157.72633444114
22.450000000001,3.8000000000028e-05,157.94959025469,0.00014529240310063,1.8256301218142e-05,3.8000000000028e-05,157.94959025509
22.460000000001,3.8400000000028e-05,158.17284606864,0.00014566449612388,1.8628394241398e-05,3.8400000000028e-05,158.17284606904
22.470000000001,3.8800000000029e-05,158.3961018826,0.00014603658914714,1.9000487264654e-05,3.8800000000029e-05,158.396101883
22.480000000001,3.9200000000029e-05,158.61935769655,0.0001464086821704,1.937258028791e-05,3.9200000000029e-05,158.61935769695
22.490000000001,3.9600000000029e-05,158.84261351051,0.00014678077519365,1.9744673311166e-05,3.9600000000029e-05,158.8426135109
22.500000000001,4.0000000000029e-05,159.06586932446,0.00014715286821691,2.0116766334422e-05,4.0000000000029e-05,159.06586932486
22.510000000001,4.0400000000029e-05,159.28912513841,0.00014752496124016,2.0488859357678e-05,4.0400000000029e-05,159.28912513881
22.520000000001,4.0800000000029e-05,159.51238095237,0.00014789705426342,2.0860952380933e-05,4.0800000000029e-05,159.51238095276
22.530000000001,4.1200000000029e-05,159.73563676632,0.00014826914728667,2.1233045404189e-05,4.1200000000029e-05,159.73563676672
22.540000000001,4.1600000000029e-05,159.95889258027,0.00014864124030993,2.1605138427445e-05,4.1600000000029e-05,159.95889258067
22.550000000001,4.2000000000029e-05,160.18214839423,0.00014901333333319,2.1977231450701e-05,4.2000000000029e-05,160.18214839462
22.560000000001,4.2400000000029e-05,160.40540420818,0.00014938542635644,2.2349324473957e-05,4.2400000000029e-05,160.40540420858
22.570000000001,4.2800000000029e-05,160.62866002213,0.0001497575193797,2.2721417497213e-05,4.2800000000029e-05,160.62866002253
22.580000000001,4.3200000000029e-05,160.85191583609,0.00015012961240295,2.3093510520469e-05,4.3200000000029e-05,160.85191583648
22.590000000001,4.3600000000029e-05,161.07517165004,0.00015050170542621,2.3465603543725e-05,4.3600000000029e-05,161.07517165044
22.600000000001,4.4000000000029e-05,161.29842746399,0.00015087379844947,2.383769656698e-05,4.4000000000029e-05,161.29842746439
22.610000000001,4.4400000000029e-05,161.52168327795,0.00015124589147272,2.4209789590236e-05,4.4400000000029e-05,161.52168327835
22.620000000001,4.4800000000029e-05,161.7449390919,0.00015161798449598,2.4581882613492e-05,4.4800000000029e-05,161.7449390923
22.630000000001,4.520000000003e-05,161.96819490585,0.00015199007751923,2.4953975636748e-05,4.520000000003e-05,161.96819490625
22.640000000001,4.560000000003e-05,162.19145071981,0.00015236217054249,2.5326068660004e-05,4.560000000003e-05,162.19145072021
22.650000000001,4.600000000003e-05,162.41470653376,0.00015273426356575,2.569816168326e-05,4.600000000003e-05,162.41470653416
22.660000000001,4.640000000003e-05,162.63796234772,0.000153106356589,2.6070254706516e-05,4.640000000003e-05,162.63796234811
22.670000000001,4.680000000003e-05,162.86121816167,0.00015347844961226,2.6442347729772e-05,4.680000000003e-05,162.86121816207
22.680000000001,4.720000000003e-05,163.08447397562,0.00015385054263551,2.6814440753027e-05,4.720000000003e-05,163.08447397602
22.690000000001,4.760000000003e-05,163.30772978958,0.00015422263565877,2.7186533776283e-05,4.760000000003e-05,163.30772978997
22.700000000001,4.800000000003e-05,163.53098560353,0.00015459472868202,2.7558626799539e-05,4.800000000003e-05,163.53098560393
22.710000000001,4.840000000003e-05,163.75424141748,0.00015496682170528,2.7930719822795e-05,4.840000000003e-05,163.75424141788
22.720000000001,4.880000000003e-05,163.97749723144,0.00015533891472854,2.8302812846051e-05,4.880000000003e-05,163.97749723183
22.730000000001,4.920000000003e-05,164.20075304539,0.00015571100775179,2.8674905869307e-05,4.920000000003e-05,164.20075304579
22.740000000001,4.960000000003e-05,164.42400885934,0.00015608310077505,2.9046998892563e-05,4.960000000003e-05,164.42400885974
22.750000000001,5.000000000003e-05,164.6472646733,0.0001564551937983,2.9419091915819e-05,5.000000000003e-05,164.64726467369
22.760000000001,5.040000000003e-05,164.87052048725,0.00015682728682156,2.9791184939074e-05,5.040000000003e-05,164.87052048765
22.770000000001,5.080000000003e-05,165.0937763012,0.00015719937984482,3.016327796233e-05,5.080000000003e-05,165.0937763016
22.780000000001,5.120000000003e-05,165.31703211516,0.00015757147286807,3.0535370985586e-05,5.120000000003e-05,165.31703211555
22.790000000001,5.1600000000031e-05,165.54028792911,0.00015794356589133,3.0907464008842e-05,5.1600000000031e-05,165.54028792951
22.800000000001,5.2000000000031e-05,165.76354374306,0.00015831565891458,3.1279557032098e-05,5.2000000000031e-05,165.76354374346
22.810000000001,5.2400000000031e-05,165.98679955702,0.00015868775193784,3.1651650055354e-05,5.2400000000031e-05,165.98679955742
22.820000000001,5.2800000000031e-05,166.21005537097,0.0001590598449611,3.202374307861e-05,5.2800000000031e-05,166.21005537137
22.830000000001,5.3200000000031e-05,166.43331118493,0.00015943193798435,3.2395836101865e-05,5.3200000000031e-05,166.43331118532
22.840000000001,5.3600000000031e-05,166.65656699888,0.00015980403100761,3.2767929125121e-05,5.3600000000031e-05,166.65656699928
22.850000000001,5.4000000000031e-05,166.87982281283,0.00016017612403086,3.3140022148377e-05,5.4000000000031e-05,166.87982281323
22.860000000001,5.4400000000031e-05,167.10307862679,0.00016054821705412,3.3512115171633e-05,5.4400000000031e-05,167.10307862718
22.870000000001,5.4800000000031e-05,167.32633444074,0.00016092031007737,3.3884208194889e-05,5.4800000000031e-05,167.32633444114
22.880000000001,5.5200000000031e-05,167.54959025469,0.00016129240310063,3.4256301218145e-05,5.5200000000031e-05,167.54959025509
22.890000000001,5.5600000000031e-05,167.77284606865,0.00016166449612389,3.4628394241401e-05,5.5600000000031e-05,167.77284606904
22.900000000001,5.6000000000031e-05,167.9961018826,0.00016203658914714,3.5000487264657e-05,5.6000000000031e-05,167.996101883
22.910000000001,5.6400000000031e-05,168.21935769655,0.0001624086821704,3.5372580287912e-05,5.6400000000031e-05,168.21935769695
22.920000000001,5.6800000000031e-05,168.44261351051,0.00016278077519365,3.5744673311168e-05,5.6800000000031e-05,168.4426135109
22.930000000001,5.7200000000031e-05,168.66586932446,0.00016315286821691,3.6116766334424e-05,5.7200000000031e-05,168.66586932486
22.940000000001,5.7600000000031e-05,168.88912513841,0.00016352496124017,3.648885935768e-05,5.7600000000031e-05,168.88912513881
22.950000000001,5.8000000000032e-05,169.11238095237,0.00016389705426342,3.6860952380936e-05,5.8000000000032e-05,169.11238095276
22.960000000001,5.8400000000032e-05,169.33563676632,0.00016426914728668,3.7233045404192e-05,5.8400000000032e-05,169.33563676672
22.970000000001,5.8800000000032e-05,169.55889258027,0.00016464124030993,3.7605138427448e-05,5.8800000000032e-05,169.55889258067
22.980000000001,5.9200000000032e-05,169.78214839423,0.00016501333333319,3.7977231450704e-05,5.9200000000032e-05,169.78214839463
22.990000000001,5.9600000000032e-05,170.00540420818,0.00016538542635645,3.8349324473959e-05,5.9600000000032e-05,170.00540420858
23.000000000001,6.0000000000032e-05,170.22866002214,0.0001657575193797,3.8721417497215e-05,6.0000000000032e-05,170.22866002253
23.010000000001,6.0400000000032e-05,170.45191583609,0.00016612961240296,3.9093510520471e-05,6.0400000000032e-05,170.45191583649
23.020000000001,6.0800000000032e-05,170.67517165004,0.00016650170542621,3.9465603543727e-05,6.0800000000032e-05,170.67517165044
23.030000000001,6.1200000000032e-05,170.898427464,0.00016687379844947,3.9837696566983e-05,6.1200000000032e-05,170.89842746439
23.040000000001,6.1600000000032e-05,171.12168327795,0.00016724589147272,4.0209789590239e-05,6.1600000000032e-05,171.12168327835
23.050000000001,6.2000000000032e-05,171.3449390919,0.00016761798449598,4.0581882613495e-05,6.2000000000032e-05,171.3449390923
23.060000000001,6.2400000000032e-05,171.56819490586,0.00016799007751924,4.0953975636751e-05,6.2400000000032e-05,171.56819490625
23.070000000001,6.2800000000032e-05,171.79145071981,0.00016836217054249,4.1326068660006e-05,6.2800000000032e-05,171.79145072021
23.080000000001,6.3200000000032e-05,172.01470653376,0.00016873426356575,4.1698161683262e-05,6.3200000000032e-05,172.01470653416
23.090000000001,6.3600000000032e-05,172.23796234772,0.000169106356589,4.2070254706518e-05,6.3600000000032e-05,172.23796234811
23.100000000001,6.4000000000032e-05,172.46121816167,0.00016947844961226,4.2442347729774e-05,6.4000000000032e-05,172.46121816207
23.110000000001,6.4400000000033e-05,172.68447397562,0.00016985054263552,4.281444075303e-05,6.4400000000033e-05,172.68447397602
23.120000000001,6.4800000000033e-05,172.90772978958,0.00017022263565877,4.3186533776286e-05,6.4800000000033e-05,172.90772978997
23.130000000001,6.5200000000033e-05,173.13098560353,0.00017059472868203,4.3558626799542e-05,6.5200000000033e-05,173.13098560393
23.140000000001,6.5600000000033e-05,173.35424141748,0.00017096682170528,4.3930719822797e-05,6.5600000000033e-05,173.35424141788
23.150000000001,6.6000000000033e-05,173.57749723144,0.00017133891472854,4.4302812846053e-05,6.6000000000033e-05,173.57749723184
23.160000000001,6.6400000000033e-05,173.80075304539,0.0001717110077518,4.4674905869309e-05,6.6400000000033e-05,173.80075304579
23.170000000001,6.6800000000033e-05,174.02400885935,0.00017208310077505,4.5046998892565e-05,6.6800000000033e-05,174.02400885974
23.180000000001,6.7200000000033e-05,174.2472646733,0.00017245519379831,4.5419091915821e-05,6.7200000000033e-05,174.2472646737
23.190000000001,6.7600000000033e-05,174.47052048725,0.00017282728682156,4.5791184939077e-05,6.7600000000033e-05,174.47052048765
23.200000000001,6.8000000000033e-05,174.69377630121,0.00017319937984482,4.6163277962333e-05,6.8000000000033e-05,174.6937763016
23.210000000001,6.8400000000033e-05,174.91703211516,0.00017357147286807,4.6535370985589e-05,6.8400000000033e-05,174.91703211556
23.220000000001,6.8800000000033e-05,175.14028792911,0.00017394356589133,4.6907464008844e-05,6.8800000000033e-05,175.14028792951
23.230000000001,6.9200000000033e-05,175.36354374307,0.00017431565891459,4.72795570321e-05,6.9200000000033e-05,175.36354374346
23.240000000001,6.9600000000033e-05,175.58679955702,0.00017468775193784,4.7651650055356e-05,6.9600000000033e-05,175.58679955742
23.250000000001,7.0000000000033e-05,175.81005537097,0.0001750598449611,4.8023743078612e-05,7.0000000000033e-05,175.81005537137
23.260000000001,7.0400000000033e-05,176.03331118493,0.00017543193798435,4.8395836101868e-05,7.0400000000033e-05,176.03331118532
23.270000000001,7.0800000000034e-05,176.25656699888,0.00017580403100761,4.8767929125124e-05,7.0800000000034e-05,176.25656699928
23.280000000001,7.1200000000034e-05,176.47982281283,0.00017617612403087,4.914002214838e-05,7.1200000000034e-05,176.47982281323
23.290000000001,7.1600000000034e-05,176.70307862679,0.00017654821705412,4.9512115171636e-05,7.1600000000034e-05,176.70307862718
23.300000000001,7.2000000000034e-05,176.92633444074,0.00017692031007738,4.9884208194891e-05,7.2000000000034e-05,176.92633444114
23.310000000001,7.2400000000034e-05,177.14959025469,0.00017729240310063,5.0256301218147e-05,7.2400000000034e-05,177.14959025509
23.320000000001,7.2800000000034e-05,177.37284606865,0.00017766449612389,5.0628394241403e-05,7.2800000000034e-05,177.37284606905
23.330000000001,7.3200000000034e-05,177.5961018826,0.00017803658914714,5.1000487264659e-05,7.3200000000034e-05,177.596101883
23.340000000001,7.3600000000034e-05,177.81935769656,0.0001784086821704,5.1372580287915e-05,7.3600000000034e-05,177.81935769695
23.350000000001,7.4000000000034e-05,178.04261351051,0.00017878077519366,5.1744673311171e-05,7.4000000000034e-05,178.04261351091
23.360000000001,7.4400000000034e-05,178.26586932446,0.00017915286821691,5.2116766334427e-05,7.4400000000034e-05,178.26586932486
23.370000000001,7.4800000000034e-05,178.48912513842,0.00017952496124017,5.2488859357683e-05,7.4800000000034e-05,178.48912513881
23.380000000001,7.5200000000034e-05,178.71238095237,0.00017989705426342,5.2860952380938e-05,7.5200000000034e-05,178.71238095277
23.390000000001,7.5600000000034e-05,178.93563676632,0.00018026914728668,5.3233045404194e-05,7.5600000000034e-05,178.93563676672
23.400000000001,7.6000000000034e-05,179.15889258028,0.00018064124030994,5.360513842745e-05,7.6000000000034e-05,179.15889258067
23.410000000001,7.6400000000034e-05,179.38214839423,0.00018101333333319,5.3977231450706e-05,7.6400000000034e-05,179.38214839463
23.420000000001,7.6800000000034e-05,179.60540420818,0.00018138542635645,5.4349324473962e-05,7.6800000000034e-05,179.60540420858
23.430000000001,7.7200000000035e-05,179.82866002214,0.0001817575193797,5.4721417497218e-05,7.7200000000035e-05,179.82866002253
23.440000000001,7.7600000000035e-05,180.05191583609,0.00018212961240296,5.5093510520474e-05,7.7600000000035e-05,180.05191583649
23.450000000001,7.8000000000035e-05,180.27517165004,0.00018250170542622,5.546560354373e-05,7.8000000000035e-05,180.27517165044
23.460000000001,7.8400000000035e-05,180.498427464,0.00018287379844947,5.5837696566985e-05,7.8400000000035e-05,180.49842746439
23.470000000001,7.8800000000035e-05,180.72168327795,0.00018324589147273,5.6209789590241e-05,7.8800000000035e-05,180.72168327835
23.480000000001,7.9200000000035e-05,180.9449390919,0.00018361798449598,5.6581882613497e-05,7.9200000000035e-05,180.9449390923
23.490000000001,7.9600000000035e-05,181.16819490586,0.00018399007751924,5.6953975636753e-05,7.9600000000035e-05,181.16819490626
23.500000000001,8.0000000000035e-05,181.39145071981,0.00018436217054249,5.7326068660009e-05,8.0000000000035e-05,181.39145072021
23.510000000001,8.0400000000035e-05,181.61470653376,0.00018473426356575,5.7698161683265e-05,8.0400000000035e-05,181.61470653416
23.520000000001,8.0800000000035e-05,181.83796234772,0.00018510635658901,5.8070254706521e-05,8.0800000000035e-05,181.83796234812
23.530000000001,8.1200000000035e-05,182.06121816167,0.00018547844961226,5.8442347729777e-05,8.1200000000035e-05,182.06121816207
23.540000000001,8.1600000000035e-05,182.28447397563,0.00018585054263552,5.8814440753032e-05,8.1600000000035e-05,182.28447397602
23.550000000001,8.2000000000035e-05,182.50772978958,0.00018622263565877,5.9186533776288e-05,8.2000000000035e-05,182.50772978998
23.560000000001,8.2400000000035e-05,182.73098560353,0.00018659472868203,5.9558626799544e-05,8.2400000000035e-05,182.73098560393
23.570000000001,8.2800000000035e-05,182.95424141749,0.00018696682170529,5.99307198228e-05,8.2800000000035e-05,182.95424141788
23.580000000001,8.3200000000035e-05,183.17749723144,0.00018733891472854,6.0302812846056e-05,8.3200000000035e-05,183.17749723184
23.590000000001,8.3600000000036e-05,183.40075304539,0.0001877110077518,6.0674905869312e-05,8.3600000000036e-05,183.40075304579
23.600000000001,8.4000000000036e-05,183.62400885935,0.00018808310077505,6.1046998892568e-05,8.4000000000036e-05,183.62400885974
23.610000000001,8.4400000000036e-05,183.8472646733,0.00018845519379831,6.1419091915823e-05,8.4400000000036e-05,183.8472646737
23.620000000001,8.4800000000036e-05,184.07052048725,0.00018882728682157,6.1791184939079e-05,8.4800000000036e-05,184.07052048765
23.630000000001,8.5200000000036e-05,184.29377630121,0.00018919937984482,6.2163277962335e-05,8.5200000000036e-05,184.2937763016
23.640000000001,8.5600000000036e-05,184.51703211516,0.00018957147286808,6.2535370985591e-05,8.5600000000036e-05,184.51703211556
23.650000000001,8.6000000000036e-05,184.74028792911,0.00018994356589133,6.2907464008847e-05,8.6000000000036e-05,184.74028792951
23.660000000001,8.6400000000036e-05,184.96354374307,0.00019031565891459,6.3279557032103e-05,8.6400000000036e-05,184.96354374347
23.670000000001,8.6800000000036e-05,185.18679955702,0.00019068775193784,6.3651650055359e-05,8.6800000000036e-05,185.18679955742
23.680000000001,8.7200000000036e-05,185.41005537097,0.0001910598449611,6.4023743078615e-05,8.7200000000036e-05,185.41005537137
23.690000000001,8.7600000000036e-05,185.63331118493,0.00019143193798436,6.439583610187e-05,8.7600000000036e-05,185.63331118533
23.700000000001,8.8000000000036e-05,185.85656699888,0.00019180403100761,6.4767929125126e-05,8.8000000000036e-05,185.85656699928
23.710000000001,8.8400000000036e-05,186.07982281284,0.00019217612403087,6.5140022148382e-05,8.8400000000036e-05,186.07982281323
23.720000000001,8.8800000000036e-05,186.30307862679,0.00019254821705412,6.5512115171638e-05,8.8800000000036e-05,186.30307862719
23.730000000001,8.9200000000036e-05,186.52633444074,0.00019292031007738,6.5884208194894e-05,8.9200000000036e-05,186.52633444114
23.740000000001,8.9600000000036e-05,186.7495902547,0.00019329240310064,6.625630121815e-05,8.9600000000036e-05,186.74959025509
23.750000000001,9.0000000000037e-05,186.97284606865,0.00019366449612389,6.6628394241406e-05,9.0000000000037e-05,186.97284606905
23.760000000001,9.0400000000037e-05,187.1961018826,0.00019403658914715,6.7000487264662e-05,9.0400000000037e-05,187.196101883
23.770000000001,9.0800000000037e-05,186.73895902551,0.00019449373200424,6.7457630121755e-05,9.0800000000037e-05,186.73895902626
23.780000000001,9.1200000000037e-05,186.28181616837,0.00019495087486138,6.7914772978898e-05,9.1200000000037e-05,186.28181616911
23.790000000001,9.1600000000037e-05,185.82467331122,0.00019540801771853,6.837191583604e-05,9.1600000000037e-05,185.82467331197
23.800000000001,9.2000000000037e-05,185.36753045408,0.00019586516057567,6.8829058693183e-05,9.2000000000037e-05,185.36753045483
23.810000000001,9.2400000000037e-05,184.91038759694,0.00019632230343281,6.9286201550326e-05,9.2400000000037e-05,184.91038759769
23.820000000001,9.2800000000037e-05,184.4532447398,0.00019677944628995,6.9743344407469e-05,9.2800000000037e-05,184.45324474055
23.830000000001,9.3200000000037e-05,183.99610188265,0.0001972365891471,7.0200487264612e-05,9.3200000000037e-05,183.9961018834
23.840000000001,9.3600000000037e-05,183.53895902551,0.00019769373200424,7.0657630121754e-05,9.3600000000037e-05,183.53895902626
23.850000000001,9.4000000000037e-05,183.08181616837,0.00019815087486138,7.1114772978897e-05,9.4000000000037e-05,183.08181616912
23.860000000001,9.4400000000037e-05,182.62467331122,0.00019860801771853,7.157191583604e-05,9.4400000000037e-05,182.62467331198
23.870000000001,9.4800000000037e-05,182.16753045408,0.00019906516057567,7.2029058693183e-05,9.4800000000037e-05,182.16753045484
23.880000000001,9.5200000000037e-05,181.71038759694,0.00019952230343281,7.2486201550326e-05,9.5200000000037e-05,181.71038759769
23.890000000001,9.5600000000037e-05,181.2532447398,0.00019997944628995,7.2943344407468e-05,9.5600000000037e-05,181.25324474055
23.900000000001,9.6000000000037e-05,180.79610188265,0.0002004365891471,7.3400487264611e-05,9.6000000000037e-05,180.79610188341
23.910000000001,9.6400000000038e-05,180.33895902551,0.00020089373200424,7.3857630121754e-05,9.6400000000038e-05,180.33895902627
23.920000000001,9.6800000000038e-05,179.88181616837,0.00020135087486138,7.4314772978897e-05,9.6800000000038e-05,179.88181616913
23.930000000001,9.7200000000038e-05,179.42467331123,0.00020180801771853,7.4771915836039e-05,9.7200000000038e-05,179.42467331199
23.940000000001,9.7600000000038e-05,178.96753045408,0.00020226516057567,7.5229058693182e-05,9.7600000000038e-05,178.96753045484
23.950000000001,9.8000000000038e-05,178.51038759694,0.00020272230343281,7.5686201550325e-05,9.8000000000038e-05,178.5103875977
23.960000000001,9.8400000000038e-05,178.0532447398,0.00020317944628995,7.6143344407468e-05,9.8400000000038e-05,178.05324474056
23.970000000001,9.8800000000038e-05,177.59610188265,0.0002036365891471,7.6600487264611e-05,9.8800000000038e-05,177.59610188342
23.980000000001,9.9200000000038e-05,177.13895902551,0.00020409373200424,7.7057630121753e-05,9.9200000000038e-05,177.13895902628
23.990000000001,9.9600000000038e-05,176.68181616837,0.00020455087486138,7.7514772978896e-05,9.9600000000038e-05,176.68181616913
24.000000000001,9.9999999999976e-05,176.2246733113,0.00020500801771845,7.7971915835968e-05,9.9999999999976e-05,176.22467331206
24.010000000001,9.9749999999976e-05,174.2246733113,0.00020500801771845,7.7971915835968e-05,9.9749999999976e-05,174.22467331206
24.020000000001,9.9499999999976e-05,172.2246733113,0.00020500801771845,7.7971915835968e-05,9.9499999999976e-05,172.22467331206
24.030000000001,9.9249999999976e-05,170.2246733113,0.00020500801771845,7.7971915835968e-05,9.9249999999976e-05,170.22467331206
24.040000000001,9.8999999999976e-05,168.2246733113,0.00020500801771845,7.7971915835968e-05,9.8999999999976e-05,168.22467331206
24.050000000001,9.8749999999976e-05,166.22467331129,0.00020500801771845,7.7971915835968e-05,9.8749999999976e-05,166.22467331206
24.060000000001,9.8499999999976e-05,164.22467331129,0.00020500801771845,7.7971915835968e-05,9.8499999999976e-05,164.22467331206
24.070000000001,9.8249999999976e-05,162.22467331129,0.00020500801771845,7.7971915835968e-05,9.8249999999976e-05,162.22467331206
24.080000000001,9.7999999999976e-05,160.22467331129,0.00020500801771845,7.7971915835968e-05,9.7999999999976e-05,160.22467331206
24.090000000001,9.7749999999976e-05,158.22467331129,0.00020500801771845,7.7971915835968e-05,9.7749999999976e-05,158.22467331206
24.100000000001,9.7499999999976e-05,156.22467331129,0.00020500801771845,7.7971915835968e-05,9.7499999999976e-05,156.22467331206
24.110000000001,9.7249999999976e-05,154.22467331129,0.00020500801771845,7.7971915835968e-05,9.7249999999976e-05,154.22467331206
24.120000000001,9.6999999999976e-05,152.22467331129,0.00020500801771845,7.7971915835968e-05,9.6999999999976e-05,152.22467331206
24.130000000001,9.6749999999976e-05,150.22467331129,0.00020500801771845,7.7971915835968e-05,9.6749999999976e-05,150.22467331206
24.140000000001,9.6499999999976e-05,148.22467331129,0.00020500801771845,7.7971915835968e-05,9.6499999999976e-05,148.22467331206
24.150000000001,9.6249999999976e-05,146.22467331129,0.00020500801771845,7.7971915835968e-05,9.6249999999976e-05,146.22467331206
